CUST_CODE,SHOP_MONTH,C_YEAR,C_MONTH,PREVIOUS_MONTH,NEXT_MONTH,P_YEAR,P_MONTH
CUST0000061502,200801,2008,1,200712,200802,2007,12
CUST0000327578,200801,2008,1,200712,200802,2007,12
CUST0000464409,200801,2008,1,200712,200802,2007,12
CUST0000508684,200801,2008,1,200712,200805,2007,12
CUST0000512131,200801,2008,1,200712,200802,2007,12
CUST0000632619,200805,2008,5,200712,,2007,12
CUST0000692703,200801,2008,1,200712,200802,2007,12
CUST0000789571,200801,2008,1,200712,200802,2007,12
CUST0000797905,200801,2008,1,200712,200802,2007,12
CUST0000821922,200802,2008,2,200712,200803,2007,12
CUST0000916687,200801,2008,1,200712,200802,2007,12
CUST0000989297,200804,2008,4,200712,200806,2007,12
CUST0000995305,200801,2008,1,200712,200804,2007,12
CUST0000996753,200801,2008,1,200712,200802,2007,12
CUST0000019732,200801,2008,1,200712,200802,2007,12
CUST0000030095,200801,2008,1,200712,200805,2007,12
CUST0000075764,200801,2008,1,200712,200802,2007,12
CUST0000149498,200804,2008,4,200712,,2007,12
CUST0000209261,200801,2008,1,200712,200803,2007,12
CUST0000256627,200801,2008,1,200712,200802,2007,12
CUST0000349244,200804,2008,4,200712,200805,2007,12
CUST0000430446,200801,2008,1,200712,200802,2007,12
CUST0000542357,200801,2008,1,200712,200802,2007,12
CUST0000583261,200801,2008,1,200712,200802,2007,12
CUST0000607420,200801,2008,1,200712,200804,2007,12
CUST0000697268,200801,2008,1,200712,200802,2007,12
CUST0000849223,200801,2008,1,200712,200803,2007,12
CUST0000961785,200801,2008,1,200712,,2007,12
CUST0000107974,200801,2008,1,200712,200802,2007,12
CUST0000303829,200801,2008,1,200712,200802,2007,12
CUST0000370053,200801,2008,1,200712,200802,2007,12
CUST0000453310,200802,2008,2,200712,,2007,12
CUST0000464388,200802,2008,2,200712,200804,2007,12
CUST0000486685,200801,2008,1,200712,200802,2007,12
CUST0000625521,200801,2008,1,200712,200802,2007,12
CUST0000331640,200801,2008,1,200712,200804,2007,12
CUST0000552301,200802,2008,2,200712,200803,2007,12
CUST0000729834,200805,2008,5,200712,,2007,12
CUST0000848108,200801,2008,1,200712,200802,2007,12
CUST0000899952,200802,2008,2,200712,200805,2007,12
CUST0000902177,200802,2008,2,200712,200803,2007,12
CUST0000937197,200801,2008,1,200712,200804,2007,12
CUST0000044051,200801,2008,1,200712,200802,2007,12
CUST0000092356,200804,2008,4,200712,,2007,12
CUST0000283533,200801,2008,1,200712,200802,2007,12
CUST0000357071,200801,2008,1,200712,200802,2007,12
CUST0000399671,200801,2008,1,200712,200802,2007,12
CUST0000728900,200801,2008,1,200712,200802,2007,12
CUST0000771768,200801,2008,1,200712,200802,2007,12
CUST0000828190,200801,2008,1,200712,200804,2007,12
CUST0000845375,200801,2008,1,200712,200802,2007,12
CUST0000081078,200804,2008,4,200712,,2007,12
CUST0000125360,200801,2008,1,200712,200803,2007,12
CUST0000177536,200801,2008,1,200712,200802,2007,12
CUST0000233323,200801,2008,1,200712,200803,2007,12
CUST0000326585,200801,2008,1,200712,200802,2007,12
CUST0000400006,200801,2008,1,200712,200802,2007,12
CUST0000523288,200803,2008,3,200712,200804,2007,12
CUST0000530965,200803,2008,3,200712,200804,2007,12
CUST0000587643,200801,2008,1,200712,200802,2007,12
CUST0000590382,200801,2008,1,200712,200802,2007,12
CUST0000622535,200801,2008,1,200712,200802,2007,12
CUST0000625441,200801,2008,1,200712,200802,2007,12
CUST0000886802,200802,2008,2,200712,200803,2007,12
CUST0000988001,200801,2008,1,200712,200802,2007,12
CUST0000200083,200801,2008,1,200712,200802,2007,12
CUST0000214997,200801,2008,1,200712,200802,2007,12
CUST0000444640,200801,2008,1,200712,200802,2007,12
CUST0000470040,200801,2008,1,200712,200802,2007,12
CUST0000490741,200801,2008,1,200712,200803,2007,12
CUST0000513272,200801,2008,1,200712,200802,2007,12
CUST0000561915,200801,2008,1,200712,200802,2007,12
CUST0000633953,200801,2008,1,200712,200802,2007,12
CUST0000642271,200802,2008,2,200712,200803,2007,12
CUST0000705199,200801,2008,1,200712,200802,2007,12
CUST0000705973,200801,2008,1,200712,200802,2007,12
CUST0000754113,200801,2008,1,200712,200802,2007,12
CUST0000851524,200801,2008,1,200712,200802,2007,12
CUST0000067153,200801,2008,1,200712,,2007,12
CUST0000100599,200801,2008,1,200712,200802,2007,12
CUST0000128227,200804,2008,4,200712,200805,2007,12
CUST0000317126,200801,2008,1,200712,200802,2007,12
CUST0000388470,200802,2008,2,200712,,2007,12
CUST0000434489,200801,2008,1,200712,200804,2007,12
CUST0000518102,200805,2008,5,200712,200806,2007,12
CUST0000784520,200801,2008,1,200712,200802,2007,12
CUST0000885185,200803,2008,3,200712,200806,2007,12
CUST0000899336,200801,2008,1,200712,200803,2007,12
CUST0000954528,200801,2008,1,200712,200806,2007,12
CUST0000016404,200801,2008,1,200712,200802,2007,12
CUST0000074042,200801,2008,1,200712,200803,2007,12
CUST0000128681,200801,2008,1,200712,200802,2007,12
CUST0000193505,200801,2008,1,200712,200802,2007,12
CUST0000257021,200803,2008,3,200712,200804,2007,12
CUST0000361701,200801,2008,1,200712,200802,2007,12
CUST0000618211,200801,2008,1,200712,200802,2007,12
CUST0000753320,200801,2008,1,200712,200802,2007,12
CUST0000778654,200801,2008,1,200712,200802,2007,12
CUST0000794408,200803,2008,3,200712,,2007,12
CUST0000944007,200801,2008,1,200712,200802,2007,12
CUST0000969829,200801,2008,1,200712,200804,2007,12
CUST0000022672,200803,2008,3,200712,,2007,12
CUST0000029089,200801,2008,1,200712,200802,2007,12
CUST0000041050,200801,2008,1,200712,200802,2007,12
CUST0000044737,200801,2008,1,200712,200802,2007,12
CUST0000068394,200801,2008,1,200712,200802,2007,12
CUST0000108776,200801,2008,1,200712,200802,2007,12
CUST0000123240,200801,2008,1,200712,200802,2007,12
CUST0000224697,200803,2008,3,200712,200804,2007,12
CUST0000297115,200801,2008,1,200712,200802,2007,12
CUST0000416322,200801,2008,1,200712,200802,2007,12
CUST0000430660,200801,2008,1,200712,200802,2007,12
CUST0000689979,200806,2008,6,200712,,2007,12
CUST0000702531,200801,2008,1,200712,200802,2007,12
CUST0000729646,200801,2008,1,200712,200802,2007,12
CUST0000831416,200803,2008,3,200712,200804,2007,12
CUST0000832547,200801,2008,1,200712,200802,2007,12
CUST0000931306,200801,2008,1,200712,200802,2007,12
CUST0000111873,200801,2008,1,200712,200802,2007,12
CUST0000115566,200801,2008,1,200712,200802,2007,12
CUST0000188187,200801,2008,1,200712,200803,2007,12
CUST0000242095,200801,2008,1,200712,200802,2007,12
CUST0000309908,200801,2008,1,200712,200802,2007,12
CUST0000379060,200801,2008,1,200712,200802,2007,12
CUST0000616217,200801,2008,1,200712,200803,2007,12
CUST0000662705,200801,2008,1,200712,200802,2007,12
CUST0000803062,200801,2008,1,200712,200805,2007,12
CUST0000872043,200801,2008,1,200712,200804,2007,12
CUST0000958596,200805,2008,5,200712,200806,2007,12
CUST0000278836,200804,2008,4,200712,,2007,12
CUST0000367547,200801,2008,1,200712,200802,2007,12
CUST0000379336,200801,2008,1,200712,200802,2007,12
CUST0000395525,200802,2008,2,200712,200803,2007,12
CUST0000423155,200801,2008,1,200712,200802,2007,12
CUST0000425522,200802,2008,2,200712,200803,2007,12
CUST0000444719,200804,2008,4,200712,200806,2007,12
CUST0000716786,200801,2008,1,200712,200802,2007,12
CUST0000773551,200801,2008,1,200712,200802,2007,12
CUST0000044880,200801,2008,1,200712,200802,2007,12
CUST0000057847,200801,2008,1,200712,200802,2007,12
CUST0000200987,200801,2008,1,200712,200802,2007,12
CUST0000412413,200801,2008,1,200712,200802,2007,12
CUST0000438228,200801,2008,1,200712,200802,2007,12
CUST0000441595,200802,2008,2,200712,,2007,12
CUST0000485186,200803,2008,3,200712,200805,2007,12
CUST0000595305,200806,2008,6,200712,,2007,12
CUST0000652069,200801,2008,1,200712,200802,2007,12
CUST0000759998,200801,2008,1,200712,200802,2007,12
CUST0000904346,200802,2008,2,200712,200805,2007,12
CUST0000017325,200801,2008,1,200712,200802,2007,12
CUST0000078166,200801,2008,1,200712,200802,2007,12
CUST0000098319,200801,2008,1,200712,200802,2007,12
CUST0000156703,200801,2008,1,200712,200802,2007,12
CUST0000235926,200801,2008,1,200712,200802,2007,12
CUST0000248972,200801,2008,1,200712,200802,2007,12
CUST0000361284,200801,2008,1,200712,200802,2007,12
CUST0000398965,200801,2008,1,200712,200802,2007,12
CUST0000483518,200801,2008,1,200712,200805,2007,12
CUST0000491794,200801,2008,1,200712,200802,2007,12
CUST0000557293,200801,2008,1,200712,200802,2007,12
CUST0000561927,200801,2008,1,200712,200802,2007,12
CUST0000618516,200801,2008,1,200712,200802,2007,12
CUST0000673735,200801,2008,1,200712,200802,2007,12
CUST0000783333,200801,2008,1,200712,200802,2007,12
CUST0000950029,200801,2008,1,200712,200803,2007,12
CUST0000980195,200801,2008,1,200712,200805,2007,12
CUST0000236055,200802,2008,2,200712,200805,2007,12
CUST0000456748,200801,2008,1,200712,200802,2007,12
CUST0000523687,200801,2008,1,200712,200806,2007,12
CUST0000529484,200801,2008,1,200712,200802,2007,12
CUST0000709082,200801,2008,1,200712,200804,2007,12
CUST0000844393,200801,2008,1,200712,200802,2007,12
CUST0000863361,200801,2008,1,200712,200802,2007,12
CUST0000888211,200801,2008,1,200712,200802,2007,12
CUST0000925937,200801,2008,1,200712,200802,2007,12
CUST0000954808,200801,2008,1,200712,200802,2007,12
CUST0000109875,200802,2008,2,200712,200804,2007,12
CUST0000135339,200805,2008,5,200712,200806,2007,12
CUST0000275779,200802,2008,2,200712,200803,2007,12
CUST0000328009,200802,2008,2,200712,200804,2007,12
CUST0000350287,200801,2008,1,200712,200806,2007,12
CUST0000659920,200806,2008,6,200712,,2007,12
CUST0000817000,200801,2008,1,200712,200805,2007,12
CUST0000884311,200801,2008,1,200712,200802,2007,12
CUST0000084463,200801,2008,1,200712,200804,2007,12
CUST0000410483,200801,2008,1,200712,200802,2007,12
CUST0000561980,200803,2008,3,200712,,2007,12
CUST0000961918,200801,2008,1,200712,200802,2007,12
CUST0000099674,200801,2008,1,200712,200802,2007,12
CUST0000105028,200805,2008,5,200712,200807,2007,12
CUST0000252383,200801,2008,1,200712,200802,2007,12
CUST0000278486,200801,2008,1,200712,200802,2007,12
CUST0000298310,200801,2008,1,200712,200802,2007,12
CUST0000381195,200801,2008,1,200712,200806,2007,12
CUST0000405131,200801,2008,1,200712,200806,2007,12
CUST0000410227,200801,2008,1,200712,200802,2007,12
CUST0000492294,200801,2008,1,200712,200802,2007,12
CUST0000564860,200802,2008,2,200712,200803,2007,12
CUST0000644466,200801,2008,1,200712,200802,2007,12
CUST0000702030,200807,2008,7,200712,,2007,12
CUST0000711412,200801,2008,1,200712,200802,2007,12
CUST0000842243,200801,2008,1,200712,200802,2007,12
CUST0000103368,200801,2008,1,200712,200802,2007,12
CUST0000121881,200801,2008,1,200712,200802,2007,12
CUST0000147841,200801,2008,1,200712,200802,2007,12
CUST0000150023,200801,2008,1,200712,200802,2007,12
CUST0000172062,200801,2008,1,200712,200802,2007,12
CUST0000256667,200806,2008,6,200712,,2007,12
CUST0000372199,200801,2008,1,200712,200802,2007,12
CUST0000417479,200801,2008,1,200712,200804,2007,12
CUST0000461563,200804,2008,4,200712,,2007,12
CUST0000465162,200802,2008,2,200712,200803,2007,12
CUST0000960829,200801,2008,1,200712,200802,2007,12
CUST0000011121,200801,2008,1,200712,200802,2007,12
CUST0000035890,200801,2008,1,200712,200802,2007,12
CUST0000324851,200801,2008,1,200712,200802,2007,12
CUST0000326140,200802,2008,2,200712,200804,2007,12
CUST0000361582,200801,2008,1,200712,200802,2007,12
CUST0000370270,200801,2008,1,200712,200802,2007,12
CUST0000380625,200803,2008,3,200712,,2007,12
CUST0000401820,200802,2008,2,200712,,2007,12
CUST0000506753,200801,2008,1,200712,200802,2007,12
CUST0000576800,200801,2008,1,200712,200802,2007,12
CUST0000584859,200805,2008,5,200712,,2007,12
CUST0000720862,200802,2008,2,200712,200803,2007,12
CUST0000731822,200804,2008,4,200712,,2007,12
CUST0000845975,200801,2008,1,200712,200803,2007,12
CUST0000858368,200802,2008,2,200712,200803,2007,12
CUST0000860268,200801,2008,1,200712,200802,2007,12
CUST0000997122,200801,2008,1,200712,200802,2007,12
CUST0000052854,200801,2008,1,200712,200802,2007,12
CUST0000083147,200804,2008,4,200712,200806,2007,12
CUST0000242105,200801,2008,1,200712,200802,2007,12
CUST0000301035,200803,2008,3,200712,200804,2007,12
CUST0000478420,200801,2008,1,200712,200802,2007,12
CUST0000531336,200801,2008,1,200712,200802,2007,12
CUST0000572969,200804,2008,4,200712,,2007,12
CUST0000578349,200801,2008,1,200712,200802,2007,12
CUST0000671293,200801,2008,1,200712,200802,2007,12
CUST0000683859,200806,2008,6,200712,,2007,12
CUST0000695334,200801,2008,1,200712,200802,2007,12
CUST0000699774,200802,2008,2,200712,200804,2007,12
CUST0000774938,200801,2008,1,200712,200802,2007,12
CUST0000914368,200803,2008,3,200712,200804,2007,12
CUST0000048640,200801,2008,1,200712,200806,2007,12
CUST0000073259,200805,2008,5,200712,,2007,12
CUST0000144953,200801,2008,1,200712,200802,2007,12
CUST0000301025,200803,2008,3,200712,200806,2007,12
CUST0000590074,200801,2008,1,200712,200802,2007,12
CUST0000602753,200801,2008,1,200712,200804,2007,12
CUST0000721219,200802,2008,2,200712,200803,2007,12
CUST0000826933,200801,2008,1,200712,200802,2007,12
CUST0000860569,200802,2008,2,200712,200803,2007,12
CUST0000914541,200803,2008,3,200712,200804,2007,12
CUST0000953749,200801,2008,1,200712,200802,2007,12
CUST0000008005,200801,2008,1,200712,200802,2007,12
CUST0000032037,200801,2008,1,200712,200802,2007,12
CUST0000123217,200801,2008,1,200712,200802,2007,12
CUST0000137987,200801,2008,1,200712,200802,2007,12
CUST0000139306,200803,2008,3,200712,,2007,12
CUST0000268773,200805,2008,5,200712,200806,2007,12
CUST0000280656,200801,2008,1,200712,200802,2007,12
CUST0000285664,200801,2008,1,200712,200802,2007,12
CUST0000312377,200802,2008,2,200712,200803,2007,12
CUST0000419761,200801,2008,1,200712,200802,2007,12
CUST0000509062,200801,2008,1,200712,200802,2007,12
CUST0000524537,200802,2008,2,200712,200803,2007,12
CUST0000601252,200801,2008,1,200712,200804,2007,12
CUST0000635118,200801,2008,1,200712,200802,2007,12
CUST0000667919,200801,2008,1,200712,200802,2007,12
CUST0000825154,200805,2008,5,200712,,2007,12
CUST0000905906,200801,2008,1,200712,200802,2007,12
CUST0000957158,200801,2008,1,200712,200802,2007,12
CUST0000041078,200805,2008,5,200712,200806,2007,12
CUST0000154415,200801,2008,1,200712,200802,2007,12
CUST0000156274,200801,2008,1,200712,200802,2007,12
CUST0000179403,200801,2008,1,200712,200804,2007,12
CUST0000363160,200801,2008,1,200712,200802,2007,12
CUST0000364367,200806,2008,6,200712,,2007,12
CUST0000397549,200802,2008,2,200712,,2007,12
CUST0000670922,200801,2008,1,200712,200802,2007,12
CUST0000742399,200802,2008,2,200712,200804,2007,12
CUST0000906157,200801,2008,1,200712,200802,2007,12
CUST0000059479,200801,2008,1,200712,200803,2007,12
CUST0000120273,200801,2008,1,200712,200802,2007,12
CUST0000207958,200801,2008,1,200712,200802,2007,12
CUST0000208696,200801,2008,1,200712,200802,2007,12
CUST0000316509,200801,2008,1,200712,200802,2007,12
CUST0000329291,200801,2008,1,200712,200802,2007,12
CUST0000625493,200802,2008,2,200712,200803,2007,12
CUST0000698926,200801,2008,1,200712,200802,2007,12
CUST0000762817,200801,2008,1,200712,200802,2007,12
CUST0000956717,200801,2008,1,200712,200802,2007,12
CUST0000013258,200803,2008,3,200712,200804,2007,12
CUST0000058269,200801,2008,1,200712,200802,2007,12
CUST0000077225,200801,2008,1,200712,200802,2007,12
CUST0000148724,200801,2008,1,200712,,2007,12
CUST0000154418,200801,2008,1,200712,200803,2007,12
CUST0000212278,200803,2008,3,200712,200805,2007,12
CUST0000223335,200802,2008,2,200712,200803,2007,12
CUST0000349451,200805,2008,5,200712,,2007,12
CUST0000349490,200801,2008,1,200712,200802,2007,12
CUST0000641331,200801,2008,1,200712,200802,2007,12
CUST0000740257,200801,2008,1,200712,200802,2007,12
CUST0000885756,200806,2008,6,200712,,2007,12
CUST0000950431,200803,2008,3,200712,200804,2007,12
CUST0000972801,200804,2008,4,200712,200806,2007,12
CUST0000183115,200801,2008,1,200712,200802,2007,12
CUST0000189511,200804,2008,4,200712,200805,2007,12
CUST0000207859,200801,2008,1,200712,200802,2007,12
CUST0000224455,200801,2008,1,200712,200802,2007,12
CUST0000477709,200801,2008,1,200712,200802,2007,12
CUST0000486244,200801,2008,1,200712,200802,2007,12
CUST0000536900,200801,2008,1,200712,200806,2007,12
CUST0000694605,200801,2008,1,200712,200802,2007,12
CUST0000827833,200801,2008,1,200712,200802,2007,12
CUST0000986734,200801,2008,1,200712,200802,2007,12
CUST0000038546,200801,2008,1,200712,200803,2007,12
CUST0000179556,200802,2008,2,200712,200804,2007,12
CUST0000296672,200803,2008,3,200712,200804,2007,12
CUST0000329524,200804,2008,4,200712,200805,2007,12
CUST0000462232,200802,2008,2,200712,200806,2007,12
CUST0000691367,200806,2008,6,200712,,2007,12
CUST0000855710,200802,2008,2,200712,200803,2007,12
CUST0000856600,200803,2008,3,200712,200804,2007,12
CUST0000864629,200801,2008,1,200712,200802,2007,12
CUST0000871730,200801,2008,1,200712,200802,2007,12
CUST0000935027,200801,2008,1,200712,200802,2007,12
CUST0000983531,200803,2008,3,200712,,2007,12
CUST0000987350,200801,2008,1,200712,200802,2007,12
CUST0000034413,200801,2008,1,200712,200806,2007,12
CUST0000175591,200806,2008,6,200712,,2007,12
CUST0000235512,200801,2008,1,200712,200802,2007,12
CUST0000311817,200804,2008,4,200712,,2007,12
CUST0000391520,200803,2008,3,200712,,2007,12
CUST0000537241,200802,2008,2,200712,200804,2007,12
CUST0000614952,200804,2008,4,200712,200805,2007,12
CUST0000620458,200802,2008,2,200712,200805,2007,12
CUST0000716819,200801,2008,1,200712,200802,2007,12
CUST0000719149,200801,2008,1,200712,200802,2007,12
CUST0000918353,200804,2008,4,200712,200805,2007,12
CUST0000972125,200801,2008,1,200712,200802,2007,12
CUST0000987141,200802,2008,2,200712,200803,2007,12
CUST0000072417,200801,2008,1,200712,200802,2007,12
CUST0000131615,200801,2008,1,200712,200802,2007,12
CUST0000147213,200803,2008,3,200712,200805,2007,12
CUST0000175060,200801,2008,1,200712,200802,2007,12
CUST0000220295,200801,2008,1,200712,200803,2007,12
CUST0000288979,200801,2008,1,200712,200803,2007,12
CUST0000403088,200801,2008,1,200712,200802,2007,12
CUST0000407268,200804,2008,4,200712,,2007,12
CUST0000702501,200801,2008,1,200712,200802,2007,12
CUST0000787846,200804,2008,4,200712,,2007,12
CUST0000794328,200801,2008,1,200712,200802,2007,12
CUST0000801239,200801,2008,1,200712,200802,2007,12
CUST0000862295,200802,2008,2,200712,200803,2007,12
CUST0000915203,200801,2008,1,200712,200802,2007,12
CUST0000116158,200801,2008,1,200712,200802,2007,12
CUST0000127841,200801,2008,1,200712,200802,2007,12
CUST0000554123,200801,2008,1,200712,200802,2007,12
CUST0000556297,200801,2008,1,200712,200802,2007,12
CUST0000641589,200801,2008,1,200712,200802,2007,12
CUST0000732505,200801,2008,1,200712,200805,2007,12
CUST0000751202,200805,2008,5,200712,200806,2007,12
